,coord_0,coord_1,y_pred,y_true,nmd_uri,energy_total,chemical_formula
55,4.426818519706266,0.007431526662305416,0.3759233907899966,0.3487518245522925,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C39GmzBY478BzuXrZM-0i2Z-njyb9,-9.997167117026217e-15,GaP
56,3.7433431645323965,0.08917840853845085,0.1476869940071741,0.15462529698986593,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CV--hzM8rvSS8a6LZBuuW6IPbqvY6,-3.713913970929897e-14,GaSb
57,4.918252386577693,0.09564454831103063,0.2904095279469272,0.20085254149716641,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C81vIYtJtOEx4n865B86z-KvUb6hA,-1.8380094319080673e-14,Ge2
58,5.027274320167161,0.08368898867974636,0.3234555611994787,0.2632101904042582,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CC8N-y0PPPHeAwhkYGyYYI9H1UUHy,-1.0451625480010692e-14,GeSi
59,3.6856759305060818,0.034645591275592524,0.2247878177247593,0.08166336650886348,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CoWlbXJuGJ4-22DclM15L_g44LN3P,-3.646154542130379e-14,GeSn
60,1.3006583459540728,0.12596752443429915,-0.21280345275213466,-0.16703915799644553,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C36pL30yblwhze_vHZYZ_cybqeH4V,-3.409558486476545e-14,IK
61,1.9358999729156494,0.1113889350035113,-0.07029242708300862,-0.021660938008450818,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Chw2RDlr8RJrjY8nb2PfCE6Bf--N0,-3.150388953775977e-14,ILi
62,1.1455030265872383,0.11575410027198363,-0.1693169855876342,-0.11483823100687315,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CB0yzgD_PWA0LKTKGJ8ZZuD33YEUG,-3.217709570915087e-14,INa
63,0.7562109043833343,0.12455644436715961,-0.2764962825342933,-0.16720145498980848,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CmenrFglDQWoTWLNvVVobyI3dmkIe,-4.4550580769240836e-14,IRb
64,5.207866668701172,0.20028062147715184,0.2046544781379317,0.15372030450150198,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C2R4Ds9DFm8USF_AgHtQnWK1TkQiR,-2.6189457871501885e-14,InN
65,3.480266571044922,0.05168531049161703,0.2202482344699791,0.17919330099729866,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Ckole11VWAOiu91qHeq6lOzIM2Y1Y,-2.7440989411313783e-14,InP
66,2.9429334004720054,0.03230333349797259,0.1750521216879467,0.0780598790169251,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CxrF4NRKjX9jsmVIocs7uQuLwD_cS,-5.4583012430542517e-14,InSb
67,3.719474167269034,0.23802953441316588,-0.02735845711592677,-0.2322747421651549,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CsmYUa8-6qr40jG7XJhUIynL1Ue8b,-1.1974907814568911e-15,MgO
68,2.479279863017176,0.12694908502035512,-0.010887195855802584,-0.08669951164989079,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Czl8jOEFAC45VXxnxMJ7_nf2xS6v2,-2.6088541674916604e-15,MgS
69,2.270083074928424,0.10050136948382951,0.0015823893038593995,-0.05530180620975655,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CQESlzgesuFywpq09x-vZ0gikcjPf,-1.1518990048991498e-14,MgSe
70,1.994653868078754,0.05025069262395102,0.037392828826243285,-0.004591286999846332,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CzkPWSKWCQ14F1io7eGkOhK7h0O_Q,-3.0901257485559564e-14,MgTe
71,2.064944545794374,0.21915898230091377,-0.252649179984026,-0.2203066401004525,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CAlWHa4oJtvotPEJZkbrlNC_sn0h2,-1.4281918594457143e-14,OSr
72,5.5888875059342356,0.22302362631580117,0.21451093625749645,0.10196818460305757,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CEhAEeu8aSPA_d3_dHCjTlAi1y09j,-8.184210316091504e-15,OZn
73,1.3764245160476831,0.15696520655724144,-0.27862258902648807,-0.36843415824218,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CKSpxMXqdSstTt6Es26kroYBYENnq,-1.5693523980601384e-14,SSr
74,3.7253696697414886,0.08321776894045364,0.19047967139989175,0.27581334679854935,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C0e8gRRxOvcJquPDa7SeYFk2OCiFS,-9.59580934239391e-15,SZn
75,1.2602845061605479,0.14215717269919104,-0.2800612028978047,-0.3745109805057823,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/ClIiyctCzbm5lbDOxpwEi3GbORHRD,-2.460369389166907e-14,SeSr
76,3.4110302597465405,0.04993067326866952,0.19760198158926368,0.2631369195046646,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CiOIHShEKCjdganj-Sd0MkJaLglGr,-1.850596803189035e-14,SeZn
77,5.297752363540151,0.07421928796374225,0.33667625067173523,0.2791658430004932,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CfGXdJkORwLQ-aX-d9bla7obqtnkt,-2.523164295089974e-15,Si2
78,3.767375584152269,0.024251926283140778,0.2531652499163394,0.13510880949563495,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CjGykEyzLOFynTPTNDcycF0GYg1PE,-2.8533045618292965e-14,SiSn
79,3.343506249416488,0.09700766383180974,0.06922121663219555,0.016963900503544026,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CVshjrYqjAg_8QtgfGW2ABnR-mlIP,-5.454301757992735e-14,Sn2
80,1.1073741718338306,0.11402189865998826,-0.27606690432532294,-0.3792947550252322,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Cl7aTuAjyxpsJM7vLAOVHYwJm-QE6,-4.39859934985075e-14,SrTe
81,2.9971699172073865,0.013314830332448757,0.18910890618781945,0.24500131400199776,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/ChaEAJ72mzGm65KpjGcnVVlFax_l7,-3.788829037237974e-14,TeZn
